Theta_st,Theta_cp,Theta_it,FK,FKS,CLU
0.206221002165,0.214729814796,0.0188437391641,0.700261327524,0.0705916795676,0.0460422579475
0.236959781925,0.0647107475529,0.0159868233614,0.78591082382,0.105587422748,0.0711563674862
0.102422353246,0.0433977592798,0.0374206639381,0.834170890943,0.121370572236,0.0421002599929
0.121670397579,0.227671446429,0.0403024866781,0.317854763498,0.0141641940135,0.28444626576
0.0281759210463,0.0812038044289,0.0256340981332,0.664673712775,0.0112980963663,0.197704638981
0.0975102014419,0.222082398118,0.0232558213902,0.311754889415,0.012656109307,0.289942523349
0.0279266917441,0.081800727555,0.00782238333888,0.869838174588,0.0832781270377,0.0381401160087
0.102301487417,0.011609584937,0.0459569774402,0.853231306801,0.124904197508,0.0361005931981
0.145269486774,0.0101820329883,0.0235504358751,0.835418006594,0.119945451523,0.0565787036197
0.233977518751,0.0774188532241,0.0235676535847,0.777234156474,0.102758675037,0.0709542782419
0.0341349528331,0.242629842091,0.0406807542181,0.267142160181,0.00119735850354,0.375984981201
0.2484559374,0.216064110158,0.0242545990452,0.70384229031,0.0749675911185,0.0571940654597
0.121575241878,0.182117520125,0.0465408947295,0.32485831434,0.0111372627878,0.20208990142
0.244051623187,0.145247637177,0.0429573788476,0.726608340758,0.078891851075,0.0638606013491
0.0586719163252,0.154171335667,0.00150977606361,0.672654376114,0.0441410999115,0.0902732718673
0.134985583012,0.129075035914,0.0494847219507,0.63149410362,0.0444550439891,0.0595123574411
0.101066516069,0.0161114411454,0.0276519127894,0.857578317706,0.12643017844,0.040947699008
0.223206981918,0.105578464084,0.00552810588484,0.776044826013,0.100637209987,0.0705685165701
0.0916889827302,0.165340165149,0.00487852613251,0.721872975851,0.0662312804303,0.0327224603128
0.115920307597,0.231401798173,0.030688340139,0.318704956089,0.0138708814609,0.278121489649
0.0438495445573,0.0783063505449,0.0446059816657,0.463594784725,0.00360511100305,0.247406538522
0.0974591294337,0.167891547581,0.00290545956447,0.734360117768,0.0713813729762,0.0249182200392
0.142124113377,0.234078981895,0.0192772925531,0.480899279607,0.028668036497,0.137029918142
0.173487235139,0.186196574015,0.0144932716473,0.724968690479,0.0767111134648,0.0464997981023
0.0788233965226,0.176256757187,0.0075180952626,0.568762774494,0.0322310826406,0.124242349563
0.011925183401,0.0419509485118,0.00961340999934,0.895602598247,0.0485548796323,0.045650087884
0.11191953693,0.122839165855,0.0454420148523,0.587504881587,0.0342754397809,0.0857876575081
0.11660529124,0.0248534340955,0.0190321273243,0.8447071431,0.121020182297,0.0502480695837
0.188714772963,0.0478051910795,0.0426326165931,0.791172771714,0.106065100487,0.0632546387387
0.184766008162,0.110766622031,0.0218396882934,0.771560877471,0.0981745046883,0.0634281299071
0.150295793377,0.213546197367,0.0351985829364,0.451387064291,0.0244232810227,0.136150230548
